-11.9918,186.3794,-370.5297,0.991,91.61487
29.3563,-37.1212,-46.3249,0.743,0.49665
15.2912,-14.5429,-35.0354,1.038,0.06331
92.3451,-38.3778,-324.0850,0.902,106.36945
20.8788,-17.8396,-52.4523,0.571,6.89828
116.1119,-156.2462,-161.8563,0.119,18.74156
-9.7121,33.3491,-32.6738,-0.630,0.10442
28.7616,-33.4847,-52.0051,0.603,3.96034
-17.0724,142.8661,-249.6960,0.902,36.42010
12.7990,-15.6186,-21.5156,0.991,0.33255
-17.4500,34.1757,-0.0769,0.540,1.73002
66.6292,-74.6969,-127.1382,0.317,9.37612
-75.8080,159.6100,-25.7983,1.137,7.07333
78.2548,-47.9160,-240.3304,0.820,25.27647
-79.8783,182.4055,-59.7510,-0.005,95.87598
58.8893,28.7794,-329.1341,0.991,51.24325
21.3339,-19.2495,-51.4070,-0.630,0.10718
54.2096,-68.7121,-85.3515,0.317,4.41055
-32.9302,100.2529,-82.0849,0.396,10.23757
-6.1880,21.6765,-21.9254,0.902,0.23396
-46.4235,126.4243,-81.6200,0.021,8.96298
-36.8210,92.1920,-46.2758,0.706,4.62443
4.7658,29.5629,-89.1803,0.636,1.77392
-117.8253,221.7681,19.6022,0.991,85.58919
-13.6242,34.5187,-18.0984,1.137,0.14114
134.9545,-105.4139,-363.3966,1.086,134.85121
-135.9466,357.4875,-210.7408,1.416,36.16839
70.1793,18.9728,-358.5026,0.021,44.92479
-71.6439,182.3869,-97.3841,0.396,12.42132
2.6823,21.0859,-60.5194,0.603,1.39415
-0.7161,18.1889,-38.6039,0.706,0.52778
18.7889,187.6548,-516.0703,0.706,37.14131
-183.2169,391.1163,-76.3312,1.416,43.06557
-14.7193,41.5014,-29.3334,0.902,0.31123
38.1773,34.5477,-251.1875,0.071,2.88317
-136.6020,251.1951,35.9334,-0.005,38.84553
-2.0729,91.5007,-201.4199,0.396,28.82193
54.4819,-39.8836,-153.2928,0.820,113.25343
-162.5713,343.3812,-59.9075,0.991,81.66827
29.8407,-14.1729,-101.7220,0.396,7.80507
-2.2147,98.0737,-216.3261,0.902,37.79514
37.9543,64.3464,-319.7357,0.820,28.22712
-3.5060,29.3216,-51.9276,0.480,1.56491
20.2158,0.8998,-93.2495,0.603,0.64458
5.3643,41.5578,-120.2997,0.396,4.28806
-8.8051,33.1605,-36.9581,1.416,0.12923
51.8521,-44.1807,-131.8586,0.423,1.92735
18.1460,27.7462,-146.1057,0.396,2.81280
-226.0351,448.2153,-16.7757,-0.365,299.13425
-48.9128,159.2562,-147.8105,0.540,16.19972
68.2773,-47.8519,-197.6752,0.396,3.99037
88.4255,-40.5886,-305.5540,1.478,120.81435
46.7463,-56.0861,-81.3225,0.423,4.47876
25.1051,2.7692,-119.9180,0.451,2.14101
-107.3970,195.1789,33.1280,0.266,31.85914
-90.9029,197.3649,-46.5455,0.781,124.61636
57.2243,-44.7477,-155.0604,1.542,139.69287
-21.9426,108.1231,-151.7503,0.266,35.03851
-17.3776,41.8618,-18.5426,0.706,0.66971
-11.8874,30.4969,-17.0076,1.542,0.03249
2.6584,8.0461,-30.7518,1.510,0.03922
-30.1427,80.9649,-51.7454,0.540,5.20118
85.2514,-93.3450,-169.4575,0.071,35.99794
26.3864,-0.8762,-117.7027,0.342,4.10101
1.5999,29.9729,-77.1481,0.540,1.11139
-51.1925,116.7415,-39.6991,0.902,25.88429
111.1264,-68.6807,-344.8302,0.946,50.98658
-69.2625,192.1121,-133.5140,0.991,85.65218
31.0026,-41.8500,-43.2591,0.991,43.57515
-94.5507,169.8547,33.3559,0.902,39.44428
-375.3353,737.5495,-15.4723,0.266,3117.10181
43.9281,-15.8754,-162.7239,0.317,7.36696
-61.6830,225.7482,-246.8309,0.706,53.61732
28.8039,-21.3597,-81.1623,-0.630,0.27679
-31.6737,56.2588,12.6483,-0.630,8.43943
-16.0979,84.6449,-124.6312,0.480,3.33359
96.0032,20.1640,-484.2792,0.902,41.84618
-56.2298,109.7353,-0.6283,0.119,6.60630
65.8716,-26.4579,-238.1375,0.396,107.80204
-2.9624,24.2758,-43.3255,0.706,0.67237
-43.6189,129.1591,-103.6148,0.991,52.14040
-151.6180,353.4494,-136.6848,-0.005,408.94778
10.0513,32.9431,-123.0227,0.902,9.34853
47.4271,-56.8107,-83.2103,0.451,2.33049
-59.9898,149.3517,-76.6123,1.137,10.09425
-29.1697,54.9346,4.2552,0.902,3.52851
-135.7394,236.0118,65.8483,1.137,20.92491
-11.6986,36.4017,-32.0251,1.038,0.13988
-4.5346,56.4432,-111.7901,-0.056,108.14194
29.5983,22.2766,-187.4604,0.241,7.38679
-11.6937,33.5186,-25.3642,1.038,0.04630
-44.8900,159.3495,-169.5462,0.480,23.95385
32.4272,-8.2002,-129.0698,0.946,21.08033
33.9642,15.7286,-192.4729,0.396,2.92994
-30.0988,115.8964,-135.0715,0.480,6.96595
36.3449,-17.1278,-126.0254,0.342,10.49437
-1.4388,52.0772,-116.0710,1.609,224.46826
-172.2484,385.3861,-119.0585,0.071,15.92686
-242.4152,467.2282,9.3376,-0.030,78.11274
-2.6600,61.1783,-132.0529,0.706,6.48764
35.2638,-10.2526,-137.4252,0.902,22.91339
-2.3191,26.8028,-52.6235,0.095,4.58352
222.9165,-272.0295,-380.3383,-0.005,70.25867
-134.6974,345.4553,-197.6320,1.137,35.06277
-101.9765,286.6138,-208.8469,0.540,12.24789
63.9308,13.3386,-324.8497,0.095,21.80582
-102.0878,202.2652,-9.2621,0.860,25.65209
38.9925,-37.2771,-90.9078,0.636,2.47866
-101.2743,243.3573,-110.2425,-0.005,23.43495
-99.2718,1148.2850,-2260.1501,-0.630,749.31189
6.7612,-8.1333,-11.8258,1.416,0.03935
16.6508,28.1265,-143.0862,0.396,2.35118
-3.4290,9.6276,-7.0263,0.636,0.57149
-819.6187,1622.4180,-73.6175,0.860,734.09772
-103.0838,222.7714,-53.6315,0.706,35.82893
-100.4984,228.4480,-78.9964,0.902,15.20105
6.9952,59.2772,-172.7968,0.046,6.95065
14.3929,8.3381,-86.0966,0.451,3.87157
3.3786,20.3297,-63.8244,0.540,6.06799
5.1370,130.1010,-332.5633,0.902,40.52134
-180.5114,354.9930,-11.1024,1.416,241.35292
-127.4152,268.2988,-50.0549,0.902,26.77465
28.8276,8.5670,-153.3285,-0.138,182.65857
-5.2122,20.9449,-25.7683,0.902,0.35565
-13.0566,52.8654,-65.4997,0.480,2.18104
-18.3548,79.4368,-104.3838,0.168,40.00425
-1.8869,60.9604,-136.4683,0.540,4.39691
-11.1572,54.2246,-77.6067,0.396,2.46859
-172.5526,358.2618,-56.2300,0.095,18.94965
-14.6554,59.2570,-73.4587,0.540,2.25999
13.2128,-8.6100,-40.5579,1.609,0.01568
-40.5628,179.1752,-239.8422,0.706,38.57839
120.0744,-43.6944,-451.2610,0.820,28.07700
-5.0914,22.3937,-29.8894,0.266,5.78796
-49.4878,109.0410,-31.2752,0.480,10.64577
-229.9425,533.2943,-209.1965,0.902,76.37827
-37.1443,130.7228,-140.2812,0.021,7.86068
-48.5055,166.7568,-173.8044,0.021,59.54033
68.4474,-3.8088,-307.9185,0.317,5.75283
-21.4915,69.8436,-67.3874,0.396,3.87975
-166.0198,343.1465,-51.1556,0.266,40.93110
36.4730,139.4351,-502.4404,0.902,45.13469
131.8605,-75.8242,-429.8421,1.038,62.49656
-2.3436,47.4584,-102.6588,0.317,3.81150
-23.3351,75.5401,-72.5371,0.540,3.36642
187.8289,-224.2247,-334.3904,0.743,26.38084
0.9353,48.8003,-121.2646,0.540,3.18183
63.4750,-19.0202,-249.0681,0.820,8.02299
28.8548,10.4059,-158.8784,-0.630,1.62938
-53.7210,113.9614,-23.7363,0.706,10.61233
-85.8181,234.0400,-162.5965,0.095,37.09552
-178.8177,293.4699,126.7896,0.021,126.37894
-138.7545,242.9436,61.8607,1.542,12.59938
-117.5165,269.9821,-101.7264,0.021,50.23310
109.9296,-108.6136,-250.2655,0.820,28.77979
-10.7515,52.3684,-75.8102,0.480,2.51630
-53.6173,132.9196,-69.9607,0.021,19.38496
-63.5338,106.6084,39.3995,0.317,10.55061
124.8305,-56.3792,-445.3767,0.946,48.60748
-3.8663,23.9154,-39.5023,0.540,2.25890
8.0520,35.9644,-123.9824,0.342,3.14408
-30.1048,82.2601,-57.7724,0.480,7.51302
-34.9366,92.6805,-60.3980,0.317,4.39527
82.0471,-83.3520,-181.7536,0.423,5.33880
60.6683,15.3829,-320.2274,0.021,35.09118
-191.8239,345.5612,61.5716,0.902,49.90224
-164.1497,298.3209,46.3657,-0.030,12.77068
-184.4605,332.2516,59.2635,0.902,24.66342
-19.7866,161.0221,-296.3356,0.902,51.45369
41.4680,-15.9401,-155.1722,0.820,5.07975
6.4176,12.5430,-60.2559,0.423,9.39977
-19.8392,111.4278,-176.4673,0.396,12.85177
-43.9176,181.0281,-232.1146,0.480,3.26078
-60.0588,253.4446,-331.9532,0.902,43.30153
29.8555,-3.3113,-131.5672,0.820,11.12663
94.7489,-100.3371,-200.3856,0.902,34.22285
-103.6892,244.7249,-107.0486,0.480,44.09092
-0.0316,115.4148,-279.2003,0.706,27.69133
-24.1135,48.7879,-5.2540,1.038,0.29756
-22.2661,97.1032,-130.8693,0.266,4.42785
-15.0009,65.3926,-88.1054,0.266,5.47803
-23.5717,61.0936,-37.6369,0.480,1.40031
-81.7529,171.4230,-32.4888,0.902,15.98325
20.1993,20.6106,-144.6418,0.946,44.00890
-63.3384,145.1963,-55.3007,0.071,44.41273
11.8588,11.2191,-82.8668,0.317,3.62490
-91.5177,188.4672,-28.3120,0.266,5.34906
88.2469,13.7477,-447.6415,0.021,45.79448
-33.4299,109.9311,-110.2433,0.902,45.50725
59.5376,-55.8901,-143.7856,0.317,2.95693
16.2172,18.1236,-120.3489,0.342,2.56016
-60.7681,155.1728,-92.1631,0.266,6.81542
-3.2441,16.6118,-25.2132,1.478,0.01093
-95.5446,229.0890,-108.7746,0.902,24.43134
11.1462,105.7033,-310.1530,0.946,48.45934
-2.7835,37.0747,-77.2856,0.317,3.31591
-66.9031,195.1784,-161.1154,0.706,16.51479
-102.7144,182.1492,39.2524,0.071,39.97645
47.6542,-9.1858,-202.1564,0.071,7.27294
-498.5975,952.3871,23.7144,-0.167,2864.40308
-15.0698,46.2799,-42.0319,0.540,3.23996
14.6015,-3.0727,-61.3426,0.317,5.08733
-652.9266,1330.8156,-173.7760,-0.196,1153.01123
-88.7507,184.2985,-31.9791,0.071,18.28546
-151.2856,309.5121,-43.3380,1.416,39.01351
-138.8473,436.7431,-413.5413,0.902,200.89537
-34.1094,127.4158,-150.8716,0.144,32.64368
180.7005,-210.6460,-337.6205,0.820,36.90292
73.6572,-12.6116,-317.0357,0.946,31.31116
-68.5828,157.2389,-61.2432,0.902,17.81785
130.7947,-110.7123,-347.1625,0.902,39.24295
12.5217,2.0496,-64.2907,0.480,2.57567
116.3434,49.9046,-673.1307,-0.630,189.36264
-163.9365,297.0554,46.5370,0.021,51.90802
28.0979,-27.6719,-65.0885,0.423,2.17175
-11.7801,62.1887,-97.0607,0.266,7.27744
63.9987,-29.8356,-229.8815,0.266,6.08365
6.7005,2.8892,-38.8622,0.820,0.61391
-63.5162,137.3705,-36.8405,0.071,35.88640
-63.6931,230.0106,-263.9756,0.902,52.55176
41.6391,-46.8093,-82.2754,0.396,3.49259
5.4637,16.9175,-67.5820,-0.005,57.37473
-62.1272,142.6609,-56.5610,0.095,22.28056
-142.5766,265.4021,22.5171,1.677,212.00400
-86.4186,173.0908,-16.5902,-0.630,16.08369
-40.2617,119.0800,-102.7252,0.071,10.06557
8.2569,3.5594,-48.0903,0.706,1.60339
25.9349,-25.9954,-59.1697,0.603,1.37940
16.9530,-9.0310,-58.3842,1.416,0.07034
-13.5130,47.2419,-52.5483,0.266,5.86098
57.2520,-36.6570,-182.0157,0.192,11.24427
22.8901,-12.7997,-77.3757,0.706,0.76285
-54.5356,131.7321,-66.2921,0.266,8.07395
29.5247,-21.8055,-86.7138,0.342,4.30280
-42.7221,129.2659,-116.5414,0.540,12.04292
65.3323,-82.6635,-106.6581,0.480,2.47599
-31.0879,115.4271,-137.8757,0.266,32.24325
84.1490,-118.5136,-107.5808,0.266,17.40002
65.6208,-22.8508,-256.5314,0.820,9.09976
-384.0571,739.5541,-2.0936,-0.323,285.52072
11.4317,38.0399,-149.1216,0.291,0.25754
14.9553,11.2374,-99.4709,0.603,2.13052
-91.9467,184.5577,-19.3362,0.820,28.99695
-25.9773,84.0387,-84.8976,0.396,4.49256
-67.5684,143.7925,-34.6053,0.902,22.92185
-24.8749,58.5841,-26.8055,0.480,1.39464
-14.2209,205.8646,-444.6456,0.071,27.97303
49.1742,12.2372,-265.9820,-0.030,83.02108
1.6740,37.6897,-101.9384,0.706,1.07257
-518.3662,996.8755,-1.6240,0.046,4277.79639
32.6512,-3.2553,-148.3911,0.423,7.75440
38.6392,120.2163,-485.1768,0.046,46.80197
-33.5194,117.2158,-131.7918,0.021,7.01923
-319.0049,599.9610,32.4464,1.137,330.64752
12.4235,9.3035,-82.8039,0.706,0.79634
116.4840,-121.0079,-256.6415,0.046,27.76388
19.0994,-11.3581,-63.2809,0.423,1.99088
13.0320,24.2735,-123.2202,0.540,1.78875
6.1319,22.4122,-85.4719,0.902,29.69013
-53.7118,125.0210,-54.6300,1.748,0.90872
22.4855,7.5354,-126.8343,0.046,36.25739
133.3430,-121.3827,-336.9830,0.946,34.24253
-411.9665,843.7491,-131.3681,-0.167,534.20117
-10.6096,38.1590,-44.4818,0.706,0.99977
62.7590,20.2871,-352.4682,-0.030,77.83720
17.4353,-17.3435,-40.4086,-0.630,0.12354
13.5623,-9.6029,-41.1783,0.902,0.18402
-34.5339,68.5664,-5.6866,-0.630,0.31245
-141.1534,294.7407,-59.8137,0.902,17.57385
10.5573,206.4514,-569.2617,1.038,2873.56226
-1.2967,39.5455,-93.0492,0.540,3.36982
40.4072,-52.3116,-63.3779,0.317,7.61298
26.6102,-36.1201,-37.5645,0.636,0.61449
-103.3110,184.2521,35.0833,0.991,7.03665
168.0500,-214.3160,-271.9674,0.902,37.03974
-246.8321,554.1259,-203.0616,-0.365,179.45363
-194.8882,443.6439,-175.7890,-0.005,741.98730
262.4021,-373.5995,-326.6910,0.071,54.51662
-20.1222,108.2134,-175.3575,0.991,23.02002
102.9892,-87.5377,-277.1337,0.946,103.76617
103.9635,-130.3793,-173.9436,0.902,46.76315
-54.2349,133.9879,-75.6168,0.902,32.14246
-54.2418,133.9939,-75.6014,-0.630,4.82036
-31.4898,140.2531,-201.5092,0.902,21.34211
76.4045,-97.1493,-124.5113,-0.030,138.75551
-17.0340,57.7098,-63.1960,0.396,6.66240
-46.0349,85.1076,7.9652,0.946,39.11341
-28.7946,92.8931,-95.1448,0.706,5.41284
-172.4395,360.3413,-75.2617,0.071,41.69939
38.6953,1.8950,-192.2320,0.266,7.09483
-18.0071,118.9968,-213.5148,0.266,13.82547
-14.7266,86.4041,-147.0992,0.144,12.16674
-38.0460,89.9391,-43.0509,0.706,1.55067
-223.7313,525.2642,-244.6003,0.317,123.69387
-23.2473,103.4884,-149.3108,0.095,5.69659
65.8824,19.4740,-369.0984,0.021,53.34278
-86.1775,181.9235,-42.6028,0.451,0.70587
-55.9292,124.8025,-44.7115,0.540,8.59074
-29.2328,75.8100,-50.2060,0.396,4.76548
-139.8060,290.7924,-58.2414,0.902,17.27430
-12.3476,30.2921,-16.8392,0.603,3.85036
79.4182,18.5530,-432.8484,0.021,71.42038
63.9453,4.9709,-323.3057,0.991,62.22872
-114.6343,237.8652,-46.4208,0.021,18.13770
-259.6875,512.3608,-38.0694,-0.167,583.91962
-52.9680,143.8198,-107.6048,1.086,86.08302
-6.6263,18.9481,-15.8904,0.860,0.37891
-126.7991,255.0631,-31.0796,1.137,21.89522
-77.9268,146.5412,6.8272,0.396,11.77083
6.9981,19.6513,-83.9524,0.636,1.49998
-273.0378,571.3726,-123.3564,0.991,177.55658
-27.3686,60.0702,-19.4720,0.480,3.77980
-169.7781,460.1921,-343.4574,1.416,98.30307
19.4779,-24.3962,-32.7834,0.706,0.89045
-127.2418,253.0519,-23.9804,0.860,32.01960
50.8120,-63.8841,-84.9142,0.396,4.65784
-38.0403,101.6758,-73.4310,0.820,34.43111
-76.4564,141.8528,11.4410,0.396,7.08955
11.3537,-2.4052,-49.2060,0.540,1.60527
140.7268,-148.6286,-307.4197,0.743,37.05259
-18.0412,71.3958,-93.9001,0.317,2.93435
-9.4952,57.0012,-98.9032,0.706,2.96464
-10.0595,68.7172,-126.0144,0.860,47.64643
-102.2491,197.2586,-4.1078,-0.030,183.47417
43.2208,-23.5997,-150.7508,0.820,5.04141
14.0753,-12.2532,-37.4488,0.540,1.32192
-188.2177,345.5988,36.9277,0.902,131.75256
-56.8384,146.3980,-96.1909,0.266,19.97102
27.8235,-31.1418,-56.3971,0.540,2.12017
-59.4574,130.8025,-43.5957,0.046,36.22860
-8.5197,46.2923,-76.6257,0.706,2.09793
-4.5848,10.0353,-3.2327,1.542,0.01074
31.3910,1.1627,-156.3656,0.946,28.54072
-141.4992,339.6771,-176.6202,0.396,75.10481
-33.0678,80.0090,-42.8974,0.071,12.82683
30.8316,-24.1721,-89.0382,0.342,1.39963
6.7181,-8.1506,-12.0249,1.137,0.07989
-129.5597,276.7004,-74.4286,0.706,36.74055
-27.1074,208.1673,-400.8461,0.706,105.00634
-90.1004,164.0401,20.9441,-0.005,40.53321
57.1099,-21.4544,-224.9753,0.820,71.29934
42.1236,71.2551,-389.3470,-0.005,54.68552
-1.0523,16.0334,-35.9760,0.946,17.25904
1.0193,-0.2998,-4.2291,1.542,0.00556
38.1692,-37.9553,-89.8171,0.046,9.16206
-50.9678,203.3814,-272.1487,0.671,45.49670
91.3469,-127.4698,-120.9092,0.902,25.08518
-15.6468,78.4552,-124.6909,0.706,29.33543
20.6468,-0.9169,-98.9775,0.820,1.72031
-90.1408,236.8644,-166.1242,1.242,18.07059
-45.8132,148.1306,-155.7620,0.540,13.24272
-95.0622,277.4718,-246.5162,0.480,12.49451
-9.2185,92.9402,-193.7144,0.902,33.04411
10.4135,62.1256,-210.9998,0.902,41.65266
56.8576,-16.6406,-236.7054,0.902,35.71104
107.9306,-60.7879,-374.2061,1.609,123.98798
-3.4198,123.5806,-301.3604,1.137,134.19099
20.8746,-22.7294,-44.1303,0.706,0.66738
-11.4020,32.8812,-28.5986,0.706,0.35099
-30.2564,74.1884,-42.2529,0.480,4.57153
0.3031,17.7519,-47.2542,0.396,2.78119
-123.8770,213.2573,59.9488,0.991,15.38182
-122.9876,252.1324,-44.8434,0.902,80.33683
38.4115,-28.3164,-116.2204,0.706,1.57119
91.2602,-99.6125,-192.6454,0.902,48.89023
111.7827,-95.0505,-305.6571,1.038,101.51555
147.4021,-151.4262,-335.8766,1.137,21.83730
-104.1901,209.2350,-26.9896,0.902,68.74200
-4.7032,10.2497,-3.3024,0.991,0.05625
-56.2197,123.9871,-43.2978,0.021,7.17471
-21.4897,42.2867,-3.3376,0.540,0.90432
-21.3251,73.4650,-84.9079,0.706,61.09193
39.6135,10.2385,-222.3369,0.241,4.31010
25.0768,35.0869,-214.8768,0.342,5.05278
24.0953,118.8144,-427.0262,0.946,55.53589
31.3512,-8.3126,-133.4785,0.706,1.27567
-37.1897,115.7049,-116.0857,0.317,17.41671
-122.1676,202.7081,78.5695,0.021,9.99335
-155.2438,334.2567,-99.2523,0.021,46.28043
48.4826,-43.4147,-127.3922,0.423,2.83788
-43.6742,73.7595,24.6945,0.540,1.03464
48.8572,-60.0465,-86.0481,0.706,1.04955
-7.5932,39.1558,-64.2058,-0.630,0.31252
10.6465,-5.5308,-38.4114,0.540,1.24551
-61.7731,216.8049,-257.8033,0.902,24.84474
-8.5715,26.3712,-26.1427,0.480,1.18052
7.0208,43.2397,-147.4777,0.540,2.73007
32.5745,-40.1932,-57.0060,0.480,1.16622
-8.6825,26.7910,-26.6959,0.902,0.43229
-51.1626,141.1136,-113.7332,1.137,47.84217
-59.4061,125.0423,-30.9040,0.095,14.91494
-92.8865,203.8518,-70.1444,0.095,28.78597
101.6006,-40.3777,-399.8587,1.038,50.71358
-85.5419,223.7306,-158.7396,1.137,144.15437
-68.9370,219.5661,-230.5219,0.706,57.50735
-48.5010,132.8636,-105.8782,0.946,24.00861
231.2527,-338.8531,-265.4799,1.038,73.11317
-113.7450,259.5710,-112.4080,0.706,157.85280
14.2382,1.6584,-75.2757,0.636,0.61770
-14.3413,54.3057,-70.7495,0.396,4.80512
-14.8430,90.5632,-163.2376,0.706,14.15525
52.1979,17.8062,-307.0842,-0.005,52.27595
-232.7256,365.6575,202.6473,0.902,47.17454
21.7614,25.7443,-176.2272,0.317,2.94953
-8.4804,61.9236,-120.2255,0.480,4.76308
59.5223,-57.5974,-146.2403,0.396,6.09489
-9.1980,18.0255,-1.3856,0.706,1.29511
59.1233,-68.2358,-116.3251,0.342,11.43204
5.5632,141.9301,-401.1263,-0.630,128.19301
-14.5303,98.8153,-187.3546,0.991,18.02844
8.0482,-6.3813,-23.4940,0.571,2.67837
7.1881,-8.5103,-13.5853,1.677,0.00325
3.2429,43.5841,-131.0247,0.423,4.68299
-43.7785,99.1988,-41.9985,0.902,17.74202
-96.2105,185.6359,-7.0423,0.266,22.03658
-155.1404,281.9081,34.5279,0.991,48.53811
27.6126,27.0500,-209.6866,0.480,3.13079
11.0564,33.6543,-144.3040,0.317,20.41596
-47.6852,106.1142,-40.8647,0.571,5.39459
-141.6138,265.6787,9.2031,-0.005,416.60434
81.4534,-108.0827,-123.4501,0.423,2.99072
162.1310,-146.6587,-426.6964,0.946,43.59866
46.4311,-28.0638,-159.0697,0.396,2.05573
-100.4088,265.0627,-196.3819,1.822,11.51341
19.2320,32.4300,-182.5544,0.317,4.90824
-9.6855,41.8226,-62.0036,0.946,0.18404
-63.8124,140.5264,-51.1820,0.480,5.81099
-58.7747,151.9752,-106.9928,0.860,62.77190
37.1463,-27.8028,-113.3652,0.423,1.54961
-106.3348,211.0298,-24.0762,0.021,26.38978
-4.1754,10.7298,-7.4291,0.902,0.54399
-83.7154,203.5885,-118.5051,0.902,19.13727
43.8576,-10.2073,-194.0470,0.820,25.38590
22.9282,22.4682,-175.3387,0.451,9.29125
-197.6941,354.8550,54.4109,0.902,64.74709
-185.5657,368.5827,-43.4222,-0.005,47.63936
3.7046,29.2663,-96.7132,0.540,0.91962
-34.0307,125.2972,-161.8204,0.480,4.24528
-4.8207,46.5516,-99.6936,0.480,4.89585
-41.9646,116.1415,-97.3254,0.369,6.23858
260.3067,-330.1614,-436.5127,1.137,174.99765
4.5126,5.8190,-38.3777,0.317,3.96150
-151.1747,275.1243,31.0840,-0.630,1.48553
-66.5842,193.0409,-178.1691,0.706,29.37292
-64.3992,160.8011,-103.1674,0.902,21.23424
-14.5652,75.9869,-129.2089,0.480,4.50468
57.4318,-22.6284,-230.6395,0.902,76.19269
-2.6930,23.1050,-48.1199,0.540,1.13202
-181.5502,419.7475,-202.1177,0.706,57.00856
68.5003,-42.7249,-233.2572,0.820,42.34548
53.5639,-25.2419,-204.4731,0.342,9.16741
-164.0675,304.0894,18.4904,-0.030,6.37095
-117.1320,236.4302,-38.6258,-0.630,14.25402
-20.7327,50.6449,-30.4334,0.706,0.43590
-31.3203,87.2094,-74.7389,0.266,5.31424
19.6422,53.2538,-242.8310,0.396,23.97238
-19.5402,79.5118,-114.1144,0.144,16.18229
-261.0137,494.6445,-0.3718,0.021,37.78058
-110.8489,177.5608,87.1987,0.095,20.94705
5.6224,27.2142,-101.8522,0.396,2.91825
58.3523,11.1570,-327.3643,0.046,29.79445
16.8895,22.1726,-145.7263,0.540,1.05847
45.2696,-15.6689,-188.5626,0.342,12.70790
-34.7202,111.9914,-124.3904,0.317,4.82712
-100.5058,176.7800,36.5481,0.095,14.20068
-104.8590,250.2263,-139.0755,1.748,20.61828
-101.4357,216.6091,-66.0623,0.902,32.46309
-32.0130,133.1240,-195.4825,0.095,12.75181
58.1002,-62.6647,-127.6459,0.241,3.45810
20.3142,31.8186,-189.4946,0.342,2.23922
37.9202,-51.7537,-54.0516,0.396,5.16949
-115.1329,201.8306,43.5535,0.317,30.57167
-69.7966,200.9993,-185.8117,0.902,39.44514
15.2290,-8.2420,-55.5718,0.480,1.34262
62.9743,34.6619,-415.5580,0.946,53.95944
-13.9224,39.7777,-36.2932,0.706,0.53018
10.5245,37.5875,-155.4301,0.071,66.01321
-25.0094,98.0372,-137.0584,0.396,19.80268
-11.7604,60.8921,-104.4879,0.540,3.01440
120.2976,-121.4087,-287.5088,1.137,88.45549
6.4102,5.4994,-47.7316,0.396,2.73528
-30.9268,81.3306,-61.7963,0.946,10.34001
2.2383,44.4134,-131.7811,0.168,7.59525
34.7936,-16.6768,-133.2214,0.902,5.78269
169.7528,-233.6809,-237.0044,0.820,47.30057
47.2170,-46.7897,-115.3765,0.396,14.01910
-137.1243,417.0486,-428.5392,0.902,120.67708
-145.4058,342.4661,-183.7048,0.902,25.70194
-50.2497,135.8316,-111.0150,0.144,9.64804
3.8666,4.4449,-31.9715,0.902,0.27166
-32.4755,79.5910,-49.5229,0.396,3.04144
42.9623,-46.9691,-93.2044,0.451,4.43744
-53.7695,132.2224,-83.3463,0.706,37.88692
151.8841,-171.1487,-315.7671,1.478,118.04354
181.2028,-270.5811,-195.7838,-0.005,124.02428
34.5471,-23.2971,-114.4536,0.480,6.09978
-159.1272,322.8419,-60.4152,0.706,97.83604
-45.1122,91.0007,-15.6984,0.266,3.67938
-69.9666,157.8157,-69.8331,0.902,29.78870
